lat_r,lon_r,start_rides,geometry,dot_class,index_right,zip,zip_class,matrix_cat,start_station_name
38.9155,-76.9838,3,POINT (-8569797.415331215 4709574.8901641965),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9155,-76.9837,10,POINT (-8569786.283382135 4709574.8901641965),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9155,-76.9836,11,POINT (-8569775.151433054 4709574.8901641965),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9155,-76.9835,5,POINT (-8569764.019483976 4709574.8901641965),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9155,-76.9834,2,POINT (-8569752.887534898 4709574.8901641965),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9156,-77.0384,37,POINT (-8575875.459528526 4709589.197245271),large,63.0,20009,dark,High-turnover hub,New Hampshire Ave & T St NW
38.9156,-77.0383,160,POINT (-8575864.327579448 4709589.197245271),large,63.0,20009,dark,High-turnover hub,New Hampshire Ave & T St NW
38.9156,-77.0382,167,POINT (-8575853.195630368 4709589.197245271),large,63.0,20009,dark,High-turnover hub,New Hampshire Ave & T St NW
38.9156,-77.0381,30,POINT (-8575842.063681288 4709589.197245271),large,63.0,20009,dark,High-turnover hub,New Hampshire Ave & T St NW
38.9156,-76.9838,5,POINT (-8569797.415331215 4709589.197245271),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9156,-76.9837,861,POINT (-8569786.283382135 4709589.197245271),large,52.0,20002,dark,High-turnover hub,New York Ave & Hecht Ave NE
38.9156,-76.9836,21,POINT (-8569775.151433054 4709589.197245271),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9156,-76.9835,5,POINT (-8569764.019483976 4709589.197245271),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9156,-76.9834,1,POINT (-8569752.887534898 4709589.197245271),small,52.0,20002,dark,Net sink ZIP,New York Ave & Hecht Ave NE
38.9157,-77.0383,3,POINT (-8575864.327579448 4709603.504346506),medium,63.0,20009,dark,Balanced,New Hampshire Ave & T St NW
38.9157,-77.0382,3,POINT (-8575853.195630368 4709603.504346506),medium,63.0,20009,dark,Balanced,New Hampshire Ave & T St NW
38.9157,-77.038,1,POINT (-8575830.93173221 4709603.504346506),small,63.0,20009,dark,Net sink ZIP,New Hampshire Ave & T St NW
38.9157,-76.9837,7,POINT (-8569786.283382135 4709603.504346506),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9157,-76.9836,13,POINT (-8569775.151433054 4709603.504346506),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9157,-76.9835,3,POINT (-8569764.019483976 4709603.504346506),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9157,-76.9834,4,POINT (-8569752.887534898 4709603.504346506),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9158,-76.9837,1,POINT (-8569786.283382135 4709617.811467899),small,52.0,20002,dark,Net sink ZIP,New York Ave & Hecht Ave NE
38.9158,-76.9836,1,POINT (-8569775.151433054 4709617.811467899),small,52.0,20002,dark,Net sink ZIP,New York Ave & Hecht Ave NE
38.9158,-76.9835,2,POINT (-8569764.019483976 4709617.811467899),medium,52.0,20002,dark,Balanced,New York Ave & Hecht Ave NE
38.9161,-77.0222,3,POINT (-8574072.083777675 4709660.7329530455),medium,59.0,20001,dark,Balanced,7th St & Florida Ave NW
38.9161,-77.0221,55,POINT (-8574060.951828597 4709660.7329530455),large,59.0,20001,dark,High-turnover hub,7th St & Florida Ave NW
38.9161,-77.022,980,POINT (-8574049.819879519 4709660.7329530455),large,59.0,20001,dark,High-turnover hub,7th St & Florida Ave NW
38.9162,-77.0222,2,POINT (-8574072.083777675 4709675.040155081),medium,59.0,20001,dark,Balanced,7th St & Florida Ave NW
38.9162,-77.0221,127,POINT (-8574060.951828597 4709675.040155081),large,59.0,20001,dark,High-turnover hub,7th St & Florida Ave NW
38.9162,-77.022,15,POINT (-8574049.819879519 4709675.040155081),medium,59.0,20001,dark,Balanced,7th St & Florida Ave NW
38.9163,-77.022,1,POINT (-8574049.819879519 4709689.347377277),small,59.0,20001,dark,Net sink ZIP,7th St & Florida Ave NW
38.9164,-77.0684,2,POINT (-8579215.044252325 4709703.654619634),medium,46.0,20007,dark,Balanced,34th St & Wisconsin Ave NW
38.9164,-77.0683,15,POINT (-8579203.912303245 4709703.654619634),medium,46.0,20007,dark,Balanced,34th St & Wisconsin Ave NW
38.9164,-77.0682,1141,POINT (-8579192.780354166 4709703.654619634),large,46.0,20007,dark,High-turnover hub,34th St & Wisconsin Ave NW
38.9165,-77.0909,137,POINT (-8581719.732795175 4709717.961882152),large,46.0,20007,dark,High-turnover hub,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon
38.9165,-77.0908,13,POINT (-8581708.600846095 4709717.961882152),medium,46.0,20007,dark,Balanced,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon
38.9165,-77.0907,2,POINT (-8581697.468897015 4709717.961882152),medium,46.0,20007,dark,Balanced,Whitehaven Pkwy & Foxhall Rd NW / GWU Mt. Vernon
38.9165,-77.0684,4,POINT (-8579215.044252325 4709717.961882152),medium,46.0,20007,dark,Balanced,34th St & Wisconsin Ave NW
38.9165,-77.0683,99,POINT (-8579203.912303245 4709717.961882152),large,46.0,20007,dark,High-turnover hub,34th St & Wisconsin Ave NW
38.9165,-77.0682,38,POINT (-8579192.780354166 4709717.961882152),large,46.0,20007,dark,High-turnover hub,34th St & Wisconsin Ave NW
38.9165,-77.0681,2,POINT (-8579181.648405088 4709717.961882152),medium,46.0,20007,dark,Balanced,34th St & Wisconsin Ave NW
38.9165,-77.0418,1,POINT (-8576253.945797224 4709717.961882152),small,63.0,20009,dark,Net sink ZIP,New Hampshire Ave & T St NW
38.9165,-77.028,1,POINT (-8574717.736824278 4709717.961882152),small,63.0,20009,dark,Net sink ZIP,12th & U St NW
38.9165,-77.0279,1,POINT (-8574706.604875198 4709717.961882152),small,63.0,20009,dark,Net sink ZIP,12th & U St NW
38.9166,-77.0683,16,POINT (-8579203.912303245 4709732.2691648295),medium,46.0,20007,dark,Balanced,34th St & Wisconsin Ave NW
38.9166,-77.0297,2,POINT (-8574906.979958626 4709732.2691648295),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9166,-77.0296,1,POINT (-8574895.848009545 4709732.2691648295),small,63.0,20009,dark,Net sink ZIP,13th & U St NW
38.9166,-77.0295,2,POINT (-8574884.716060467 4709732.2691648295),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9166,-77.0294,2,POINT (-8574873.584111387 4709732.2691648295),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9166,-77.0293,1,POINT (-8574862.452162309 4709732.2691648295),small,63.0,20009,dark,Net sink ZIP,13th & U St NW
38.9166,-77.0282,5,POINT (-8574740.000722434 4709732.2691648295),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9166,-77.0281,8,POINT (-8574728.868773356 4709732.2691648295),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9166,-77.028,3,POINT (-8574717.736824278 4709732.2691648295),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9166,-77.0279,1,POINT (-8574706.604875198 4709732.2691648295),small,63.0,20009,dark,Net sink ZIP,12th & U St NW
38.9167,-77.2144,4,POINT (-8595467.689908143 4709746.576467669),medium,120.0,22102,medium,Balanced,Old Meadow Rd & Cathy Ln
38.9167,-77.0299,4,POINT (-8574929.243856784 4709746.576467669),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9167,-77.0298,16,POINT (-8574918.111907704 4709746.576467669),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9167,-77.0297,34,POINT (-8574906.979958626 4709746.576467669),large,63.0,20009,dark,High-turnover hub,13th & U St NW
38.9167,-77.0296,19,POINT (-8574895.848009545 4709746.576467669),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9167,-77.0295,8,POINT (-8574884.716060467 4709746.576467669),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9167,-77.0294,5,POINT (-8574873.584111387 4709746.576467669),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9167,-77.0283,4,POINT (-8574751.132671515 4709746.576467669),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9167,-77.0282,20,POINT (-8574740.000722434 4709746.576467669),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9167,-77.0281,18,POINT (-8574728.868773356 4709746.576467669),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9167,-77.028,4,POINT (-8574717.736824278 4709746.576467669),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9167,-77.0279,2,POINT (-8574706.604875198 4709746.576467669),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9168,-77.03,1,POINT (-8574940.375805864 4709760.883790671),small,63.0,20009,dark,Net sink ZIP,13th & U St NW
38.9168,-77.0299,9,POINT (-8574929.243856784 4709760.883790671),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9168,-77.0298,70,POINT (-8574918.111907704 4709760.883790671),large,63.0,20009,dark,High-turnover hub,13th & U St NW
38.9168,-77.0297,61,POINT (-8574906.979958626 4709760.883790671),large,63.0,20009,dark,High-turnover hub,13th & U St NW
38.9168,-77.0296,25,POINT (-8574895.848009545 4709760.883790671),large,63.0,20009,dark,High-turnover hub,13th & U St NW
38.9168,-77.0295,9,POINT (-8574884.716060467 4709760.883790671),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9168,-77.0294,2,POINT (-8574873.584111387 4709760.883790671),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9168,-77.0293,1,POINT (-8574862.452162309 4709760.883790671),small,63.0,20009,dark,Net sink ZIP,13th & U St NW
38.9168,-77.0283,3,POINT (-8574751.132671515 4709760.883790671),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9168,-77.0282,35,POINT (-8574740.000722434 4709760.883790671),large,63.0,20009,dark,High-turnover hub,12th & U St NW
38.9168,-77.0281,1021,POINT (-8574728.868773356 4709760.883790671),large,63.0,20009,dark,High-turnover hub,12th & U St NW
38.9168,-77.028,4,POINT (-8574717.736824278 4709760.883790671),medium,63.0,20009,dark,Balanced,12th & U St NW
38.9168,-77.028,4,POINT (-8574717.736824278 4709760.883790671),medium,63.0,20009,dark,Balanced,1st & Washington Hospital Center NW
38.9169,-77.2139,20,POINT (-8595412.030162746 4709775.191133831),medium,120.0,22102,medium,Balanced,Old Meadow Rd & Cathy Ln
38.9169,-77.0299,2,POINT (-8574929.243856784 4709775.191133831),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9169,-77.0298,7,POINT (-8574918.111907704 4709775.191133831),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9169,-77.0297,11,POINT (-8574906.979958626 4709775.191133831),medium,63.0,20009,dark,Balanced,13th & U St NW
38.9169,-77.0296,1574,POINT (-8574895.848009545 4709775.191133831),large,63.0,20009,dark,High-turnover hub,13th & U St NW
38.9169,-77.0295,1,POINT (-8574884.716060467 4709775.191133831),small,63.0,20009,dark,Net sink ZIP,13th & U St NW
38.9169,-77.0294,1,POINT (-8574873.584111387 4709775.191133831),small,63.0,20009,dark,Net sink ZIP,13th & U St NW
38.9169,-77.0283,1,POINT (-8574751.132671515 4709775.191133831),small,63.0,20009,dark,Net sink ZIP,12th & U St NW
38.9169,-77.0282,26,POINT (-8574740.000722434 4709775.191133831),large,63.0,20009,dark,High-turnover hub,12th & U St NW
38.9169,-77.0281,9,POINT (-8574728.868773356 4709775.191133831),medium,63.0,20009,dark,Balanced,12th & U St NW
38.917,-77.0958,1,POINT (-8582265.19830006 4709789.4984971555),small,46.0,20007,dark,Net sink ZIP,48th Pl & MacArthur Blvd NW
38.917,-77.0298,1,POINT (-8574918.111907704 4709789.4984971555),small,63.0,20009,dark,Net sink ZIP,13th & U St NW
38.917,-77.0281,4,POINT (-8574728.868773356 4709789.4984971555),medium,63.0,20009,dark,Balanced,12th & U St NW
38.917,-77.028,1,POINT (-8574717.736824278 4709789.4984971555),small,63.0,20009,dark,Net sink ZIP,12th & U St NW
38.917,-77.0262,1,POINT (-8574517.36174085 4709789.4984971555),small,59.0,20001,dark,Net sink ZIP,10th & U St NW
38.9171,-77.096,1,POINT (-8582287.46219822 4709803.805880639),small,46.0,20007,dark,Net sink ZIP,48th Pl & MacArthur Blvd NW
38.9171,-77.0959,13,POINT (-8582276.33024914 4709803.805880639),medium,46.0,20007,dark,Balanced,48th Pl & MacArthur Blvd NW
38.9171,-77.0958,202,POINT (-8582265.19830006 4709803.805880639),large,46.0,20007,dark,High-turnover hub,48th Pl & MacArthur Blvd NW
38.9171,-77.026,8,POINT (-8574495.09784269 4709803.805880639),medium,59.0,20001,dark,Balanced,10th & U St NW
38.9171,-77.0259,15,POINT (-8574483.96589361 4709803.805880639),medium,59.0,20001,dark,Balanced,10th & U St NW
38.9171,-77.0258,1,POINT (-8574472.833944531 4709803.805880639),small,59.0,20001,dark,Net sink ZIP,10th & U St NW
38.9172,-77.0959,1,POINT (-8582276.33024914 4709818.113284285),small,46.0,20007,dark,Net sink ZIP,48th Pl & MacArthur Blvd NW
38.9172,-77.0958,1,POINT (-8582265.19830006 4709818.113284285),small,46.0,20007,dark,Net sink ZIP,48th Pl & MacArthur Blvd NW
38.9172,-77.0262,1,POINT (-8574517.36174085 4709818.113284285),small,59.0,20001,dark,Net sink ZIP,10th & U St NW
38.9172,-77.026,50,POINT (-8574495.09784269 4709818.113284285),large,59.0,20001,dark,High-turnover hub,10th & U St NW
38.9172,-77.0259,972,POINT (-8574483.96589361 4709818.113284285),large,59.0,20001,dark,High-turnover hub,10th & U St NW
38.9172,-77.0258,2,POINT (-8574472.833944531 4709818.113284285),medium,59.0,20001,dark,Balanced,10th & U St NW
38.9173,-77.026,20,POINT (-8574495.09784269 4709832.420708092),medium,59.0,20001,dark,Balanced,10th & U St NW
38.9173,-77.0259,32,POINT (-8574483.96589361 4709832.420708092),large,59.0,20001,dark,High-turnover hub,10th & U St NW
38.9173,-77.0257,1,POINT (-8574461.701995451 4709832.420708092),small,59.0,20001,dark,Net sink ZIP,10th & U St NW
38.9174,-77.026,1,POINT (-8574495.09784269 4709846.728152062),small,59.0,20001,dark,Net sink ZIP,10th & U St NW
38.9175,-77.0159,1,POINT (-8573370.770985678 4709861.035616191),small,59.0,20001,dark,Net sink ZIP,3rd & Elm St NW
38.9176,-77.0407,1,POINT (-8576131.494357351 4709875.343100486),small,63.0,20009,dark,Net sink ZIP,California St & Florida Ave NW
38.9176,-77.0319,1,POINT (-8575151.88283837 4709875.343100486),small,63.0,20009,dark,Net sink ZIP,14th & V St NW
38.9176,-77.0318,1,POINT (-8575140.750889292 4709875.343100486),small,63.0,20009,dark,Net sink ZIP,14th & V St NW
38.9176,-77.0161,2,POINT (-8573393.034883836 4709875.343100486),medium,59.0,20001,dark,Balanced,3rd & Elm St NW
38.9176,-77.016,1121,POINT (-8573381.902934758 4709875.343100486),large,59.0,20001,dark,High-turnover hub,3rd & Elm St NW
38.9176,-77.0159,6,POINT (-8573370.770985678 4709875.343100486),medium,59.0,20001,dark,Balanced,3rd & Elm St NW
38.9177,-77.0408,5,POINT (-8576142.62630643 4709889.65060494),medium,63.0,20009,dark,Balanced,California St & Florida Ave NW
38.9177,-77.0407,14,POINT (-8576131.494357351 4709889.65060494),medium,63.0,20009,dark,Balanced,California St & Florida Ave NW
38.9177,-77.0406,9,POINT (-8576120.362408271 4709889.65060494),medium,63.0,20009,dark,Balanced,California St & Florida Ave NW
38.9177,-77.0322,2,POINT (-8575185.278685609 4709889.65060494),medium,63.0,20009,dark,Balanced,14th & V St NW
38.9177,-77.0321,33,POINT (-8575174.146736529 4709889.65060494),large,63.0,20009,dark,High-turnover hub,14th & V St NW
38.9177,-77.032,26,POINT (-8575163.01478745 4709889.65060494),large,63.0,20009,dark,High-turnover hub,14th & V St NW
38.9177,-77.0319,5,POINT (-8575151.88283837 4709889.65060494),medium,63.0,20009,dark,Balanced,14th & V St NW
38.9177,-77.0318,5,POINT (-8575140.750889292 4709889.65060494),medium,63.0,20009,dark,Balanced,14th & V St NW
38.9177,-77.0228,1,POINT (-8574138.875472153 4709889.65060494),small,59.0,20001,dark,Net sink ZIP,8th & V St NW
38.9177,-77.0227,1574,POINT (-8574127.743523072 4709889.65060494),large,59.0,20001,dark,High-turnover hub,8th & V St NW
38.9177,-77.0161,1,POINT (-8573393.034883836 4709889.65060494),small,59.0,20001,dark,Net sink ZIP,3rd & Elm St NW
38.9177,-77.016,74,POINT (-8573381.902934758 4709889.65060494),large,59.0,20001,dark,High-turnover hub,3rd & Elm St NW
38.9177,-77.0159,22,POINT (-8573370.770985678 4709889.65060494),medium,59.0,20001,dark,Balanced,3rd & Elm St NW
38.9178,-77.0408,29,POINT (-8576142.62630643 4709903.958129556),large,63.0,20009,dark,High-turnover hub,California St & Florida Ave NW
38.9178,-77.0407,88,POINT (-8576131.494357351 4709903.958129556),large,63.0,20009,dark,High-turnover hub,California St & Florida Ave NW
38.9178,-77.0406,1848,POINT (-8576120.362408271 4709903.958129556),large,63.0,20009,dark,High-turnover hub,California St & Florida Ave NW
38.9178,-77.0323,1,POINT (-8575196.410634687 4709903.958129556),small,63.0,20009,dark,Net sink ZIP,14th & V St NW
38.9178,-77.0322,22,POINT (-8575185.278685609 4709903.958129556),medium,63.0,20009,dark,Balanced,14th & V St NW
38.9178,-77.0321,3218,POINT (-8575174.146736529 4709903.958129556),large,63.0,20009,dark,High-turnover hub,14th & V St NW
38.9178,-77.032,55,POINT (-8575163.01478745 4709903.958129556),large,63.0,20009,dark,High-turnover hub,14th & V St NW
38.9178,-77.0319,8,POINT (-8575151.88283837 4709903.958129556),medium,63.0,20009,dark,Balanced,14th & V St NW
38.9178,-77.0318,7,POINT (-8575140.750889292 4709903.958129556),medium,63.0,20009,dark,Balanced,14th & V St NW
38.9178,-77.0228,33,POINT (-8574138.875472153 4709903.958129556),large,59.0,20001,dark,High-turnover hub,8th & V St NW
38.9178,-77.0227,107,POINT (-8574127.743523072 4709903.958129556),large,59.0,20001,dark,High-turnover hub,8th & V St NW
38.9178,-77.0226,47,POINT (-8574116.611573992 4709903.958129556),large,59.0,20001,dark,High-turnover hub,8th & V St NW
38.9178,-77.0161,1,POINT (-8573393.034883836 4709903.958129556),small,59.0,20001,dark,Net sink ZIP,3rd & Elm St NW
38.9179,-77.0407,4,POINT (-8576131.494357351 4709918.265674336),medium,63.0,20009,dark,Balanced,California St & Florida Ave NW
38.9179,-77.0406,1,POINT (-8576120.362408271 4709918.265674336),small,63.0,20009,dark,Net sink ZIP,California St & Florida Ave NW
38.9179,-77.0323,2,POINT (-8575196.410634687 4709918.265674336),medium,63.0,20009,dark,Balanced,14th & V St NW
38.9179,-77.0322,32,POINT (-8575185.278685609 4709918.265674336),large,63.0,20009,dark,High-turnover hub,14th & V St NW
38.9179,-77.0321,128,POINT (-8575174.146736529 4709918.265674336),large,63.0,20009,dark,High-turnover hub,14th & V St NW
38.9179,-77.032,48,POINT (-8575163.01478745 4709918.265674336),large,63.0,20009,dark,High-turnover hub,14th & V St NW
38.9179,-77.0319,3,POINT (-8575151.88283837 4709918.265674336),medium,63.0,20009,dark,Balanced,14th & V St NW
38.9179,-77.0318,1,POINT (-8575140.750889292 4709918.265674336),small,63.0,20009,dark,Net sink ZIP,14th & V St NW
38.9179,-77.0317,1,POINT (-8575129.618940212 4709918.265674336),small,63.0,20009,dark,Net sink ZIP,14th & V St NW
38.9179,-77.0228,34,POINT (-8574138.875472153 4709918.265674336),large,59.0,20001,dark,High-turnover hub,8th & V St NW
38.9179,-77.0227,93,POINT (-8574127.743523072 4709918.265674336),large,59.0,20001,dark,High-turnover hub,8th & V St NW
38.9179,-77.0226,38,POINT (-8574116.611573992 4709918.265674336),large,59.0,20001,dark,High-turnover hub,8th & V St NW
38.918,-77.0455,13,POINT (-8576665.82791316 4709932.573239276),medium,63.0,20009,dark,Balanced,20th St & Columbia Rd NW
38.918,-77.0454,7,POINT (-8576654.695964081 4709932.573239276),medium,63.0,20009,dark,Balanced,20th St & Columbia Rd NW
38.918,-77.0453,1,POINT (-8576643.564015 4709932.573239276),small,63.0,20009,dark,Net sink ZIP,20th St & Columbia Rd NW
38.918,-77.0322,6,POINT (-8575185.278685609 4709932.573239276),medium,63.0,20009,dark,Balanced,14th & V St NW
38.918,-77.0321,42,POINT (-8575174.146736529 4709932.573239276),large,63.0,20009,dark,High-turnover hub,14th & V St NW
38.918,-77.032,6,POINT (-8575163.01478745 4709932.573239276),medium,63.0,20009,dark,Balanced,14th & V St NW
38.918,-77.0239,1,POINT (-8574261.326912023 4709932.573239276),small,59.0,20001,dark,Net sink ZIP,8th & V St NW
